id,position,age,area,sex,partner,num_child,education,service_length,study_time,commute,overtime,salary
4549,3,44,23,1,0,0,0,26,8,0.9,11.1,473.8774278
4550,0,22,10,2,1,4,0,4,10,1.2,8.4,271.0611867
4551,0,20,41,1,1,2,0,0,9,1.2,22,266.4022442
4552,0,21,24,1,1,0,1,0,5,0.6,11.9,209.3209437
4553,3,39,5,1,1,2,2,17,0,2,5.6,427.857302
4554,0,27,10,2,1,3,0,9,8,1.3,10.4,276.8940117
4555,3,40,4,1,0,0,2,18,0,0.8,22.1,451.5845212
4556,0,23,30,1,0,0,2,0,3,0.2,19,151.6068131
4557,0,22,41,1,0,0,1,2,2,0.3,15.5,222.6534632
4558,0,22,46,1,0,0,0,4,3,0.2,19.7,195.1144517
4559,0,25,11,1,0,0,3,0,0,0.3,19.8,188.1772039
4560,0,19,9,2,0,0,0,0,0,0.1,3.2,133.1456011
4561,1,32,34,1,0,0,1,12,0,0.6,19.7,300.3854361
4562,4,48,1,2,1,1,1,28,0,2,10.4,598.2820719
4563,0,23,39,1,1,0,1,3,6,0.8,20.5,245.7815054
4564,0,24,18,1,0,0,1,4,0,0.1,22.3,196.6092667
4565,0,22,45,2,1,4,1,1,7,1.2,13.3,291.0319876
4566,3,54,37,1,1,1,0,36,7,1.7,5.1,510.2301781
4567,0,24,2,1,1,0,1,4,0,0.5,25.2,269.3565203
4568,3,45,25,2,1,2,1,25,9,1.8,20.4,483.4965787
4569,2,52,25,1,1,0,0,34,7,1.3,14.1,413.3007037
4570,1,40,10,1,0,0,2,18,2,0.5,17,257.7746782
4571,4,45,6,2,0,0,0,27,1,0.9,4.6,460.9359328
4572,1,26,35,1,1,3,2,4,5,1.4,15.7,346.9529674
4573,2,45,13,2,1,2,4,18,5,4.6,12.3,856.7891832
4574,2,50,10,1,1,5,2,12,0,1.8,21,531.2996218
4575,0,25,26,1,0,0,3,0,4,0.2,18.8,214.6238833
4576,1,33,28,1,0,0,0,15,7,0.8,13.2,402.4172811
4577,0,27,28,1,1,3,0,9,8,1.1,15.8,263.9638368
4578,0,23,2,1,0,0,1,1,3,0.2,8.6,160.58579
4579,2,33,12,1,1,2,2,11,3,1.5,14.7,338.5466837
4580,2,49,9,2,1,2,0,31,7,1.6,9.2,434.5676337
4581,0,22,20,1,0,0,0,4,0,0.1,12.1,161.5955569
4582,1,20,11,1,0,0,0,1,1,0.4,10.6,203.5509886
4583,0,20,10,2,0,0,0,0,4,0.1,16.3,179.7986487
4584,2,20,43,1,1,4,0,2,11,1.6,6.2,340.9689248
4585,2,43,19,1,1,1,2,21,11,1.7,17.8,430.773409
4586,4,52,22,2,1,1,3,28,10,2.3,13.1,884.7328327
4587,1,37,11,2,1,1,1,17,5,1.4,11,352.2328949
4588,2,52,23,1,1,1,1,32,1,2.1,7.1,650.0182811
4589,1,35,23,2,1,1,1,15,9,1.5,3.2,285.3169058
4590,3,44,10,2,0,0,0,26,7,1,4.7,438.709285
4591,0,22,20,1,0,0,1,1,0,0.1,19.2,183.7053062
4592,1,36,37,2,0,0,1,16,3,1,0,479.8206733
4593,0,25,1,1,0,0,0,7,1,0.2,26.7,267.1145898
4594,0,22,44,1,1,1,0,4,2,1.3,12.9,232.5614256
4595,2,20,16,2,1,1,0,0,12,1.3,4.4,283.3134848
4596,4,50,8,1,1,0,0,32,7,1.2,14.6,569.2583234
4597,1,26,42,1,0,0,1,5,6,0.5,16,244.2513397
4598,1,29,34,1,0,0,0,11,0,0.9,11.6,428.1928263
4599,2,39,19,1,1,0,0,21,2,1.3,13.5,328.8959911
4600,1,43,7,2,0,0,3,19,8,1.1,12.6,686.822533
4601,1,32,22,2,0,0,3,8,6,0.4,7.4,210.2207535
4602,2,38,36,1,0,0,4,11,5,1.3,4.3,793.1655389
4603,3,42,35,1,0,0,0,24,8,1,13.3,433.2228716
4604,2,46,14,1,1,2,0,28,0,1.8,12.6,500.8463325
4605,0,26,34,1,1,4,0,8,4,1.3,10.5,286.5121145
4606,3,43,32,1,1,3,0,25,6,1.9,20.1,567.77421
4607,0,25,9,1,0,0,1,5,3,0.2,15.9,210.894541
4608,0,21,19,2,0,0,0,2,1,0.1,13.9,179.9576346
4609,2,37,30,2,1,4,1,17,3,1.5,7.8,414.6432057
4610,2,31,20,2,0,0,1,11,8,0.6,4.2,300.395671
4611,4,48,41,2,1,2,1,28,10,1.9,10.6,563.1127771
4612,0,26,27,1,1,1,2,4,6,2.6,13.9,244.8313775
4613,2,47,16,2,1,0,1,27,0,1.3,18,421.952563
4614,0,23,34,1,0,0,1,3,0,0.3,10.8,180.3177441
4615,0,25,28,2,1,3,3,0,0,1.3,4.6,244.9133601
4616,4,49,15,1,0,0,0,31,0,0.8,24.8,536.4610873
4617,0,23,12,1,0,0,2,0,4,0.1,14.2,195.8684244
4618,1,26,4,1,0,0,0,8,0,0.2,13.8,235.6324821
4619,0,24,15,2,1,0,0,6,0,0.8,13.9,231.2885409
4620,0,22,30,1,0,0,0,4,5,0.1,9.8,172.6377059
4621,1,30,44,1,1,2,2,4,9,1.4,13.2,341.8414699
4622,0,25,34,2,1,2,1,5,6,1.3,0,210.9073458
4623,1,32,26,2,1,5,1,12,0,1.5,19.6,399.9554748
4624,2,38,12,1,0,0,1,18,8,0.7,19.2,338.4054387
4625,4,50,16,1,0,0,0,32,4,0.9,15.6,545.4703846
4626,2,37,29,2,1,2,0,19,4,1.5,6.7,352.4065044
4627,1,23,8,1,1,0,1,3,3,0.9,12,266.3653529
4628,1,34,45,1,0,0,2,12,5,0.8,12.8,516.2322652
4629,4,54,8,2,0,0,4,27,0,1.6,10.9,1035.318198
4630,0,26,7,2,0,0,0,8,4,0.1,9.6,185.3142103
4631,4,51,38,1,1,2,1,31,5,2,20.6,656.3134521
4632,0,24,28,1,1,2,0,6,5,1.1,11.3,266.1237654
4633,1,22,39,1,1,2,1,2,9,1.8,11.8,399.4528674
4634,1,21,25,1,0,0,1,0,5,0.8,12.2,419.8903331
4635,0,24,37,1,1,2,0,6,4,1.1,8.4,242.8865981
4636,1,31,2,1,0,0,0,13,3,0.4,20.3,295.0259824
4637,0,23,6,1,1,1,1,3,0,1.3,21.5,256.8694775
4638,0,26,31,1,0,0,0,8,5,0.1,8.1,165.0200488
4639,2,38,13,1,1,4,2,16,3,3.3,14.7,509.0014383
4640,2,50,19,2,0,0,2,28,10,0.6,12.3,390.943814
4641,2,47,40,2,0,0,1,27,0,0.6,11.5,353.2502257
4642,3,48,41,1,0,0,0,30,3,0.7,14.9,469.40649
4643,3,47,2,1,1,2,1,9,5,2.3,16.1,636.1516068
4644,0,26,6,2,0,0,2,1,2,0.2,7.6,192.5733756
4645,0,24,9,2,0,0,1,4,2,0.3,8.6,159.3621008
4646,0,25,12,2,0,0,1,5,1,0.1,6.8,165.2470744
4647,0,22,15,2,1,2,0,4,8,1.3,13.8,251.0066845
4648,3,47,26,2,1,3,2,25,0,2,7.3,532.5095983
4649,2,41,46,1,0,0,1,21,7,0.7,18.9,351.5137376
4650,0,26,24,1,1,1,1,6,4,1.3,17.2,270.2625443
4651,0,22,3,2,1,1,1,2,4,1.3,10.7,233.9623473
4652,0,24,31,1,1,2,0,6,2,1.2,16.4,244.4333876
4653,1,52,10,2,0,0,0,34,9,0.5,12.7,345.0815206
4654,3,48,21,1,1,1,0,30,8,1.7,6,447.2569116
4655,4,47,37,1,0,0,3,23,5,1.3,8.5,912.2861239
4656,4,46,34,1,0,0,2,24,9,0.9,16.7,553.0362076
4657,0,24,22,2,0,0,2,2,0,0.2,6.9,176.1410298
4658,4,56,19,1,1,0,1,22,0,1.4,6.9,541.6533538
4659,0,24,24,2,1,2,1,4,4,1.3,9.6,236.2853017
4660,2,33,7,2,0,0,1,13,4,0.6,6.2,312.871418
4661,0,19,19,2,0,0,0,0,0,0.2,5,150.3200388
4662,2,57,33,2,0,0,0,39,4,0.8,9.8,383.2301873
4663,0,20,33,1,0,0,0,1,1,0.1,11.9,157.4890349
4664,2,40,30,2,1,7,1,20,9,1.6,10,498.8588576
4665,2,46,9,1,0,0,3,22,11,1.2,2.8,755.0751227
4666,2,39,40,1,1,3,3,15,6,1.9,9.9,667.7529177
4667,0,23,39,2,0,0,1,2,5,0.1,8.2,155.0919942
4668,1,47,23,2,0,0,2,25,0,0.6,7.6,377.963192
4669,2,34,28,2,1,1,0,16,6,1.4,13,346.761985
4670,0,21,44,1,0,0,1,0,3,0.1,14.9,188.0152827
4671,2,38,26,2,1,4,0,20,1,1.4,15.3,448.5242681
4672,4,52,41,2,0,0,1,32,2,0.8,10.8,522.5310008
4673,0,22,4,2,0,0,1,2,0,0.1,0.8,127.7232766
4674,0,21,20,2,1,1,0,3,2,1.2,8.7,217.4261879
4675,0,22,36,2,1,2,1,1,0,1.3,10,214.1140768
4676,1,32,6,1,1,1,2,10,6,1.8,15.6,514.5570469
4677,0,25,21,2,1,2,0,7,0,1.2,14,261.0610154
4678,1,51,10,2,1,1,1,31,13,1.5,10,414.4758549
4679,2,49,47,2,1,5,0,31,8,1.6,8.8,453.2474335
4680,2,36,3,1,1,0,0,18,0,1.4,14.9,365.0675495
4681,3,27,39,1,0,0,2,5,0,0.6,11.4,369.4346039
4682,2,49,35,2,0,0,1,29,0,0.6,12.5,384.7207101
4683,2,56,34,2,1,0,0,38,0,1.3,6,423.024756
4684,0,21,25,1,1,0,1,0,8,0.6,12.8,185.2849262
4685,2,48,28,2,0,0,1,28,11,1,12.4,609.6988394
4686,0,21,13,1,1,4,0,3,10,2.3,12.4,294.7052374
4687,4,52,21,2,1,1,4,25,0,2.5,4.9,1054.119231
4688,3,34,33,1,1,3,0,16,4,1.7,12.2,471.9870256
4689,0,25,1,2,0,0,0,7,0,0.2,2.9,174.6127276
4690,2,44,47,2,1,3,2,22,0,1.6,22.6,440.2127055
4691,0,25,35,2,1,2,0,7,0,1.2,2.3,236.6588588
4692,0,26,37,2,0,0,3,2,2,0.4,14.2,171.3160314
4693,0,27,5,2,0,0,2,5,1,0.2,12,197.7303162
4694,0,24,10,1,0,0,1,4,3,0.1,21.5,219.6547736
4695,1,29,12,1,1,2,2,7,5,2,16.6,527.1766609
4696,1,32,6,1,0,0,1,12,0,0.5,18.3,233.7259818
4697,3,56,36,2,1,1,0,38,1,1.8,6.9,531.3964339
4698,2,39,46,2,1,1,1,19,6,2,15.5,530.8674116
4699,0,23,37,2,1,4,0,5,2,1.3,16.6,280.4084597
4700,0,23,26,1,0,0,0,5,4,0.2,15.2,174.3290955
4701,0,25,42,1,0,0,1,0,0,0.3,17.1,195.259738
4702,0,22,11,2,0,0,1,1,4,0.1,6.5,149.8560106
4703,0,21,47,2,0,0,1,0,6,0.2,15.3,150.0670754
4704,0,23,22,1,1,1,1,3,7,1.2,16.1,237.4166215
4705,2,42,36,2,0,0,2,20,4,0.7,5.4,368.4738934
4706,0,20,44,1,0,0,0,0,3,0.2,9.2,169.5879232
4707,2,32,34,1,1,3,4,3,6,1.6,11.9,428.7998142
4708,1,38,18,1,1,1,0,20,2,1.9,6.9,450.5638247
4709,1,30,34,2,1,1,3,6,4,1.4,8.5,267.6852477
4710,0,25,26,1,1,1,2,2,4,1.2,11.1,237.2846381
4711,2,37,45,1,1,2,3,13,5,2.2,11.8,694.3572124
4712,0,26,38,2,0,0,3,2,13,0.8,8.5,490.2195917
4713,0,23,47,2,0,0,0,5,4,0.2,7.7,147.5154479
4714,0,25,31,1,0,0,1,5,10,0.7,7.8,350.829721
4715,0,24,14,1,0,0,0,6,0,0.2,16.6,194.1260038
4716,3,45,18,1,0,0,4,18,2,1.3,13.3,925.7143437
4717,3,39,30,1,1,1,0,21,6,1.9,9.7,452.6795048
4718,0,23,38,2,0,0,1,3,2,0.3,14.6,181.959196
4719,0,25,47,1,1,1,3,0,6,1.4,6.2,198.1030729
4720,2,43,30,1,0,0,0,25,2,0.6,25.7,404.3526466
4721,0,23,4,2,1,1,0,5,0,1.3,8.9,223.9323604
4722,2,38,36,2,0,0,2,16,10,0.6,13.1,291.0694386
4723,1,46,12,2,0,0,1,26,0,0.7,8.1,292.2705347
4724,0,23,25,1,1,0,2,0,4,0.8,15.9,190.2891488
4725,2,39,7,2,0,0,0,21,2,0.4,17.8,337.0418592
4726,3,35,15,2,1,2,1,15,2,1.8,17.8,487.6226837
4727,0,23,11,1,1,2,2,0,5,1.2,17.4,251.5629664
4728,0,21,17,1,1,0,1,0,1,0.7,8.8,199.0908588
4729,0,20,34,1,1,1,0,0,3,1,10.7,208.7399905
4730,0,24,21,1,1,1,1,4,2,1.4,10.7,232.2461034
4731,3,51,26,2,0,0,1,31,2,1.2,15.5,684.0311239
4732,2,37,30,1,1,0,1,17,8,1.1,18,353.6746244
4733,0,25,2,1,0,0,3,0,0,0.2,12,211.4230381
4734,0,22,17,1,1,0,0,4,0,0.7,18.7,205.5658471
4735,1,37,37,1,0,0,2,15,3,0.4,17.4,283.5331411
4736,3,45,1,2,0,0,0,27,3,1.1,5.3,419.0296514
4737,0,23,25,2,0,0,2,0,1,0.1,10.8,178.044396
4738,1,34,40,2,0,0,1,14,2,0.3,7.5,305.5406158
4739,0,23,11,1,1,2,2,0,0,1.2,8.4,236.0163582
4740,0,23,13,2,0,0,0,5,0,0.4,13.4,218.2124128
4741,0,24,44,2,0,0,0,6,4,0.1,5.2,166.0946376
4742,2,34,29,2,1,1,1,14,1,1.8,9.6,361.9928656
4743,0,22,7,1,0,0,1,0,2,0.1,18.2,187.295078
4744,2,23,32,1,1,3,1,3,12,1.5,6.3,323.4623785
4745,4,53,26,1,1,1,2,31,7,1.9,16.6,593.7366854
4746,0,21,27,1,1,1,1,0,7,2.5,25.3,278.742855
4747,0,24,22,2,0,0,0,6,5,0.2,8.8,168.4466588
4748,1,38,24,1,0,0,0,20,3,0.3,13.7,268.1647671
4749,3,51,16,2,0,0,2,29,11,0.7,8.1,452.6673053
4750,0,19,47,1,1,1,0,0,3,1.3,15.5,199.2658043
4751,0,22,12,2,1,3,1,1,3,1,16.5,264.2390172
4752,1,23,14,1,1,2,2,0,5,1.3,19.6,332.8233317
4753,2,38,23,1,0,0,2,16,9,0.6,12.5,341.7223325
4754,3,48,36,2,0,0,0,30,1,0.6,14.1,455.9491291
4755,0,27,38,2,1,2,1,7,2,1.3,9.8,265.9672491
4756,1,42,1,2,0,0,1,22,3,0.6,11.9,282.8864817
4757,0,22,6,1,0,0,1,2,0,0.1,17.4,193.7034502
4758,0,21,40,1,0,0,1,0,3,0.1,11.1,179.7156366
4759,4,52,8,2,0,0,0,34,6,0.8,14.9,546.4639667
4760,3,40,16,2,0,0,0,22,6,0.8,13,424.4700656
4761,1,20,40,1,0,0,0,0,7,0.8,18.1,361.3996929
4762,3,45,47,1,0,0,2,23,3,0.9,17.9,445.9571002
4763,0,22,28,2,0,0,0,4,4,0.1,5.5,161.4198208
4764,1,38,18,2,0,0,0,20,0,0.8,1.8,444.0179518
4765,0,26,3,1,0,0,0,8,3,0.2,8.6,179.4094626
4766,0,20,9,1,0,0,0,0,4,0.2,22,190.5569004
4767,1,40,18,1,0,0,0,22,3,0.5,21.4,317.4193636
4768,3,45,17,1,0,0,4,11,16,1.4,17.5,878.1767111
4769,2,43,26,1,1,1,0,25,5,1.7,14.2,409.4901826
4770,1,33,31,2,0,0,0,15,3,0.5,12.5,229.6351669
4771,3,43,14,1,0,0,0,25,0,0.8,17.6,484.2133517
4772,1,28,13,2,1,4,2,6,3,3.8,10.7,481.6924866
4773,3,45,31,1,0,0,1,25,7,0.9,8.3,466.3967466
4774,4,45,20,1,0,0,1,25,0,1,15.8,552.1313779
4775,2,34,6,1,1,1,4,7,1,2.3,11.9,787.5392921
4776,0,24,13,2,1,2,2,0,5,2.5,13.2,279.6494819
4777,2,43,9,1,0,0,4,16,4,1.3,18.8,808.6916273
4778,1,18,15,2,0,0,0,0,1,0.7,4.7,355.6713635
4779,2,31,3,2,0,0,1,11,0,0.6,8.5,316.2585487
4780,2,48,9,1,1,1,1,28,5,2,7.5,606.759237
4781,3,39,7,2,1,4,3,15,2,1.7,15.8,521.8861162
4782,0,26,18,2,0,0,1,4,3,0.3,3.5,147.184785
4783,2,42,15,1,1,1,3,18,8,2.2,8.8,710.8287756
4784,0,23,4,1,0,0,0,5,0,0.2,0.1,142.7652855
4785,2,43,21,2,0,0,2,21,4,0.7,14.2,381.7799353
4786,0,22,21,1,1,1,1,2,3,1.2,19.1,218.5853889
4787,3,56,4,1,0,0,1,36,12,0.9,15.5,524.9060711
4788,0,27,36,1,1,2,2,5,5,1.9,11.4,431.4112563
4789,2,42,6,1,1,3,1,22,11,1.7,18.2,437.1081807
4790,2,49,2,2,0,0,0,31,5,0.7,16.5,432.4270329
4791,2,47,45,1,0,0,2,25,0,0.6,9.6,360.8227026
4792,1,30,29,1,0,0,2,0,5,1,7.4,547.7655467
4793,0,25,6,2,1,2,1,5,7,1.5,8.5,239.8506279
4794,2,37,11,2,0,0,4,10,7,1.2,12.7,778.4543357
4795,4,53,29,1,0,0,1,33,7,1,9.9,555.900766
4796,1,21,25,1,0,0,0,3,0,0.2,16.3,226.0126509
4797,2,57,10,2,0,0,3,33,0,1.3,10.1,785.9094499
4798,1,29,22,2,0,0,0,11,2,0.7,12.4,369.2809795
4799,1,27,13,2,1,3,0,9,0,2.9,5.5,326.0746627
4800,0,22,18,1,1,1,1,2,2,1.1,10.6,214.7792589
4801,0,24,2,2,0,0,2,2,1,0.3,20.5,215.9655173
4802,2,42,5,1,0,0,0,24,6,0.5,25.2,403.8503757
4803,1,24,45,1,0,0,1,4,8,0.4,26,270.6894632
4804,2,48,40,1,0,0,1,28,5,0.5,10.1,384.3482983
4805,2,49,45,2,0,0,2,27,4,0.7,0,378.0180752
4806,1,41,5,1,0,0,0,23,10,0.6,16.6,276.1954037
4807,4,43,26,1,1,0,0,25,2,1.4,11.6,516.0193063
4808,0,25,10,2,1,1,0,2,2,1.3,5.2,201.8136116
4809,1,45,12,2,1,2,3,21,0,1.5,4.8,363.661812
4810,2,40,8,1,1,1,1,20,1,1.6,24.4,415.1287201
4811,1,31,9,2,0,0,0,13,1,0.4,2.6,220.8561981
4812,3,47,15,2,0,0,3,23,0,0.7,11.8,503.9264461
4813,2,47,14,2,1,2,1,27,7,1.6,19.4,547.4145153
4814,0,23,31,2,0,0,0,5,3,0.1,9.7,212.0313746
4815,1,32,35,2,1,2,0,14,2,1.4,13.5,303.0828026
4816,4,53,18,1,0,0,1,33,0,0.9,17.8,591.0397411
4817,1,53,26,1,0,0,0,19,2,0.6,6.6,290.4138643
4818,0,20,7,2,1,0,0,0,0,0.8,4.2,164.861378
4819,0,22,26,1,0,0,0,4,0,0.1,15,165.0262343
4820,0,24,29,1,0,0,1,4,0,0.2,15.9,206.844102
4821,3,40,6,1,0,0,1,20,6,0.9,14.9,418.1827922
4822,1,50,37,2,0,0,0,32,4,0.4,14.8,310.2754829
4823,1,18,15,2,1,5,0,0,0,1.5,10.7,327.2262702
4824,2,32,19,1,0,0,4,5,8,1.2,11.3,748.7774984
4825,2,51,30,2,1,1,0,33,0,1.7,6.2,413.8790252
4826,0,22,47,2,1,0,1,0,0,0.6,14,184.8122393
4827,1,49,29,2,1,3,1,29,11,1.8,8.9,417.3063962
4828,1,32,42,1,1,5,3,8,1,1.5,10.8,367.0794839
4829,0,23,5,2,0,0,0,4,3,0.2,11.7,178.967915
4830,4,46,46,2,1,1,4,19,2,2.5,4.2,1013.926325
4831,2,36,3,2,0,0,2,14,2,0.8,19.6,290.3858638
4832,0,25,25,1,1,2,0,7,4,1.3,7.9,234.4305433
4833,2,48,5,2,1,0,0,1,0,1.2,12.4,404.7676858
4834,0,20,5,1,0,0,0,1,3,0.1,8.9,151.211091
4835,0,23,40,1,1,0,1,1,7,0.7,16,235.9077042
4836,3,50,23,2,1,3,1,30,5,1.9,14.3,555.851168
4837,3,55,7,1,1,4,2,33,4,1.8,10.7,624.3505441
4838,0,23,38,2,1,2,2,0,4,1.2,16.6,235.9663844
4839,1,25,4,2,1,1,1,5,0,1.4,12.5,257.3573237
4840,0,25,3,1,0,0,0,7,3,0.1,23,223.5170099
4841,1,43,1,1,0,0,0,25,5,0.6,13.5,301.0241296
4842,0,22,13,2,0,0,0,3,5,0.5,12.3,224.3116452
4843,3,42,26,1,1,2,0,24,11,1.8,17,510.5030451
4844,0,27,38,2,0,0,0,9,0,0.3,15.1,187.4825605
4845,1,36,6,2,0,0,2,14,0,0.3,13.9,270.3677963
4846,3,41,34,1,1,0,2,19,3,1.4,10.1,492.7891031
4847,1,29,43,1,1,2,3,5,9,1.5,19.5,292.1467425
4848,0,23,21,2,1,1,1,3,5,1.1,7.8,217.8723283
4849,0,19,27,2,1,0,0,0,7,1.2,5.2,200.7907694
4850,1,40,38,2,1,4,1,20,5,1.5,9,349.8301287
4851,4,40,43,1,1,2,0,22,0,1.8,14.1,541.2575611
4852,0,25,35,1,0,0,2,3,2,0.3,3.3,127.8083224
4853,1,33,36,1,0,0,2,11,1,1,2.4,580.2053602
4854,1,25,39,2,0,0,0,7,6,0.6,16.9,221.0842583
4855,1,37,9,2,0,0,1,17,0,0.5,8.6,238.9094962
4856,2,33,11,1,0,0,0,15,1,0.7,17,328.9508999
4857,1,43,3,1,1,5,0,25,4,1.6,17.4,450.4915289
4858,0,26,28,2,1,2,1,6,5,1.4,2,220.687979
4859,0,21,39,2,0,0,1,0,0,0.1,8.9,161.3525307
4860,0,24,30,2,0,0,2,0,0,0.2,9.9,169.044609
4861,0,24,26,2,1,2,2,1,2,1.2,7.8,232.160948
4862,2,38,45,1,0,0,0,20,7,0.6,28.6,395.1794503
4863,2,32,24,2,1,3,2,10,1,2.1,13.7,527.1264706
4864,3,41,15,2,1,2,2,16,0,1.8,17.7,502.2957449
4865,0,26,33,1,1,2,0,8,0,1.2,20.4,281.2500751
4866,0,25,1,2,1,3,0,7,11,1.1,11.5,230.1044594
4867,0,27,32,1,1,4,2,2,6,1.2,20,297.478232
4868,0,19,6,1,1,2,0,0,9,1.2,12.3,230.6336889
4869,0,26,24,2,1,3,0,8,4,1.3,10.6,267.5014853
4870,0,20,20,2,1,0,0,2,2,0.6,10.8,182.4833915
4871,1,38,39,1,0,0,3,14,1,0.6,13.2,258.2440109
4872,0,23,44,1,0,0,1,2,1,0.2,12.9,171.4964436
4873,2,49,26,2,1,1,1,19,3,1.6,0.4,358.4928398
4874,2,37,35,2,0,0,3,13,4,1,17,670.4527259
4875,0,23,40,1,1,0,0,5,0,0.7,9.7,201.7548492
4876,2,37,33,1,1,2,0,19,0,1.6,13.9,396.9139376
4877,0,23,43,1,0,0,2,0,0,0.2,12.3,168.2418023
4878,0,20,21,1,0,0,0,2,4,0.1,20.5,185.8346856
4879,2,36,4,2,0,0,0,18,10,0.7,7.5,323.4583118
4880,0,27,30,1,1,2,1,7,4,1.3,8.7,253.7787151
4881,4,50,34,2,1,1,2,28,4,1.9,12.2,547.5196667
4882,0,24,38,2,1,5,2,0,7,1.2,20.3,314.8451744
4883,1,39,46,2,0,0,1,19,5,0.5,8.8,315.2293455
4884,1,45,2,2,0,0,2,23,0,0.6,7.4,332.9057731
4885,1,34,29,2,1,0,2,12,0,1,1.6,217.957075
4886,3,53,32,2,0,0,4,26,4,0.9,0.3,445.9531188
4887,0,22,16,1,1,4,1,2,3,1.2,9.5,255.255923
4888,2,48,41,2,1,4,1,28,5,1.8,11.2,458.7020791
4889,0,27,21,2,0,0,1,7,3,0.1,19.7,197.6723715
4890,0,24,18,2,0,0,0,6,3,0.1,6.9,166.1443808
4891,2,37,26,1,1,0,0,19,5,1.3,18.2,373.8771881
4892,1,30,37,1,0,0,4,1,4,0.4,15.1,284.6011392
4893,2,27,6,1,0,0,2,5,2,0.6,11,261.6986169
4894,3,50,11,1,1,1,1,30,9,1.8,18.7,525.5374342
4895,2,47,45,2,1,3,1,27,11,1.7,13.1,474.7138079
4896,4,50,2,2,0,0,2,28,5,0.9,12.5,572.4749163
4897,0,27,39,2,1,4,1,7,4,1.1,7.6,287.4225485
4898,3,40,27,2,0,0,1,20,0,1.6,8,451.8630893
4899,1,27,24,2,0,0,2,5,1,0.5,0,212.0673449
4900,0,21,7,1,1,0,1,0,7,0.6,21.4,247.515565
4901,2,54,25,2,0,0,2,32,12,0.6,8.6,389.199175
4902,1,27,33,1,1,0,2,5,3,0.9,10.4,274.2420425
4903,2,52,13,1,0,0,2,30,9,1.5,5.6,470.6543398
4904,1,29,8,1,1,0,0,11,6,1.1,17.6,274.6896986
4905,3,37,27,1,1,2,0,19,0,3.6,18.3,589.3784385
4906,0,21,6,2,1,1,0,3,3,1.4,13.7,215.7991724
4907,2,29,3,1,0,0,1,9,5,0.4,15.7,318.3042347
4908,0,22,16,1,0,0,1,2,3,0.3,4.2,113.2530389
4909,1,33,26,2,0,0,3,9,4,1,9.8,636.2718785
4910,0,24,10,1,1,2,2,0,4,1.1,26.8,289.247935
4911,1,39,39,1,0,0,2,17,2,1.1,14.4,548.80052
4912,0,22,32,2,1,1,1,2,0,1.1,12,232.5718427
4913,0,26,26,1,1,1,1,6,2,1.2,9.9,231.7409415
4914,1,27,3,2,1,2,1,7,3,1.4,2.4,261.1292183
4915,0,22,13,2,1,1,1,2,5,2.3,12.8,258.4447926
4916,0,26,33,1,1,4,1,6,0,1.3,25.1,337.9552565
4917,1,21,1,1,1,1,0,3,3,1.3,4.7,225.7243974
4918,2,26,45,2,0,0,1,6,5,0.8,14.9,463.7013458
4919,1,35,47,1,1,2,2,13,4,1.4,9.9,280.7814094
4920,4,49,41,2,0,0,0,31,3,0.9,7.8,514.5644261
4921,0,21,9,1,0,0,1,0,0,0.1,11.6,165.2647532
4922,0,24,7,1,0,0,2,1,1,0.1,13.1,182.0579732
4923,0,22,47,1,1,1,1,2,8,1.6,12,340.0957562
4924,0,21,43,1,1,5,0,3,6,1.2,15.8,312.8266988
4925,3,39,41,1,0,0,2,17,9,0.8,12.1,373.3587708
4926,0,26,33,2,1,1,0,8,3,1.3,9.5,206.5429826
4927,4,47,40,2,1,3,3,23,6,1.9,11.4,596.8249808
4928,2,37,15,1,0,0,2,15,0,0.5,15.6,324.7195519
4929,1,28,20,1,1,2,3,1,4,1.5,15.6,342.802627
4930,2,32,14,1,0,0,2,10,2,0.5,11.1,396.2514338
4931,0,26,5,1,1,2,0,8,0,1.3,19,257.1144758
4932,0,28,25,1,0,0,0,10,1,0.2,16.7,233.1598098
4933,2,37,37,1,0,0,0,19,7,0.5,28.5,379.4084091
4934,1,23,35,1,1,2,2,0,5,2,17.5,472.788325
4935,3,49,21,2,1,3,0,31,7,1.7,3.9,531.1323338
4936,0,26,39,1,1,4,2,4,1,1.3,18,288.423016
4937,2,45,22,1,0,0,3,21,4,0.6,13.6,318.7629365
4938,2,30,9,2,0,0,3,6,0,1.2,10,682.7532299
4939,0,21,38,2,1,0,0,3,4,0.6,11.3,179.9291488
4940,0,22,4,2,1,4,0,3,1,1.2,14.8,303.5790837
4941,1,33,47,1,0,0,0,15,9,0.5,7.4,221.7910751
4942,0,22,10,2,0,0,0,1,1,0.3,11.2,186.9744398
4943,1,18,5,2,0,0,0,0,6,0.7,4.7,352.7991528
4944,1,32,31,2,1,1,1,12,7,1.5,12.2,270.4202703
4945,1,33,21,1,0,0,0,15,4,0.5,12.4,256.994159
4946,0,26,26,2,0,0,1,1,6,0.2,7,178.6031702
4947,2,39,13,2,0,0,2,17,3,1.4,11.5,464.8615433
4948,3,49,44,1,0,0,1,29,0,0.7,19.3,466.2949063
4949,2,35,36,2,0,0,1,15,5,1,16.6,553.7954778
4950,1,33,11,1,0,0,3,9,3,0.5,8.3,201.5553568
4951,0,21,30,1,0,0,1,0,8,0.1,20.7,197.4270299
